statistic_yyymm,site_id,family_name,gender,people_total
10506,新北市石碇區,潘,女,46
10506,新北市石碇區,蔡,男,47
10506,新北市石碇區,蔡,女,56
10506,新北市石碇區,劉,男,43
10506,新北市石碇區,劉,女,52
10506,新北市石碇區,鄭,男,37
10506,新北市石碇區,鄭,女,53
10506,新北市坪林區,陳,男,583
10506,新北市坪林區,陳,女,437
10506,新北市坪林區,王,男,309
10506,新北市坪林區,王,女,214
10506,新北市坪林區,鄭,男,304
10506,新北市坪林區,鄭,女,197
10506,新北市坪林區,林,男,251
10506,新北市坪林區,林,女,226
10506,新北市坪林區,李,男,270
10506,新北市坪林區,李,女,206
10506,新北市坪林區,黃,男,230
10506,新北市坪林區,黃,女,188
10506,新北市坪林區,鐘,男,214
10506,新北市坪林區,鐘,女,152
10506,新北市坪林區,張,男,117
10506,新北市坪林區,張,女,111
10506,新北市坪林區,周,男,85
10506,新北市坪林區,周,女,75
10506,新北市坪林區,吳,男,93
10506,新北市坪林區,吳,女,61
10506,新北市坪林區,高,男,79
10506,新北市坪林區,高,女,58
10506,新北市坪林區,蔡,男,58
10506,新北市坪林區,蔡,女,58
10506,新北市坪林區,蘇,男,66
10506,新北市坪林區,蘇,女,50
10506,新北市坪林區,許,男,48
10506,新北市坪林區,許,女,58
10506,新北市坪林區,白,男,55
10506,新北市坪林區,白,女,40
10506,新北市坪林區,楊,男,55
10506,新北市坪林區,楊,女,39
10506,新北市坪林區,劉,男,42
10506,新北市坪林區,劉,女,49
10506,新北市坪林區,曾,男,45
10506,新北市坪林區,曾,女,37
10506,新北市坪林區,傅,男,52
10506,新北市坪林區,傅,女,28
10506,新北市坪林區,梁,男,40
10506,新北市坪林區,梁,女,35
10506,新北市三芝區,陳,男,1046
10506,新北市三芝區,陳,女,1047
10506,新北市三芝區,江,男,1127
10506,新北市三芝區,江,女,839
10506,新北市三芝區,林,男,833
10506,新北市三芝區,林,女,784
10506,新北市三芝區,李,男,615
10506,新北市三芝區,李,女,627
10506,新北市三芝區,楊,男,589
10506,新北市三芝區,楊,女,443
10506,新北市三芝區,張,男,504
10506,新北市三芝區,張,女,518
10506,新北市三芝區,王,男,436
10506,新北市三芝區,王,女,434
10506,新北市三芝區,黃,男,364
10506,新北市三芝區,黃,女,430
10506,新北市三芝區,謝,男,387
10506,新北市三芝區,謝,女,310
10506,新北市三芝區,吳,男,343
10506,新北市三芝區,吳,女,337
10506,新北市三芝區,葉,男,380
10506,新北市三芝區,葉,女,295
10506,新北市三芝區,鄭,男,319
10506,新北市三芝區,鄭,女,305
10506,新北市三芝區,華,男,361
10506,新北市三芝區,華,女,262
10506,新北市三芝區,簡,男,335
10506,新北市三芝區,簡,女,274
10506,新北市三芝區,郭,男,248
10506,新北市三芝區,郭,女,234
10506,新北市三芝區,盧,男,260
10506,新北市三芝區,盧,女,195
10506,新北市三芝區,蔡,男,225
10506,新北市三芝區,蔡,女,216
10506,新北市三芝區,許,男,193
10506,新北市三芝區,許,女,218
10506,新北市三芝區,賴,男,201
10506,新北市三芝區,賴,女,169
10506,新北市三芝區,周,男,178
10506,新北市三芝區,周,女,176
10506,新北市石門區,江,男,490
10506,新北市石門區,江,女,403
10506,新北市石門區,林,男,412
10506,新北市石門區,林,女,392
10506,新北市石門區,陳,男,405
10506,新北市石門區,陳,女,395
10506,新北市石門區,李,男,380
10506,新北市石門區,李,女,328
10506,新北市石門區,潘,男,351
10506,新北市石門區,潘,女,257
10506,新北市石門區,許,男,303
10506,新北市石門區,許,女,235
10506,新北市石門區,簡,男,204
10506,新北市石門區,簡,女,189
10506,新北市石門區,賴,男,192
10506,新北市石門區,賴,女,196
10506,新北市石門區,黃,男,193
10506,新北市石門區,黃,女,190
10506,新北市石門區,朱,男,214
10506,新北市石門區,朱,女,157
10506,新北市石門區,曾,男,195
10506,新北市石門區,曾,女,158
10506,新北市石門區,張,男,142
10506,新北市石門區,張,女,197
10506,新北市石門區,郭,男,160
10506,新北市石門區,郭,女,159
10506,新北市石門區,楊,男,170
10506,新北市石門區,楊,女,142
10506,新北市石門區,王,男,136
10506,新北市石門區,王,女,174
10506,新北市石門區,鄭,男,151
10506,新北市石門區,鄭,女,140
10506,新北市石門區,吳,男,123
10506,新北市石門區,吳,女,160
10506,新北市石門區,徐,男,143
10506,新北市石門區,徐,女,107
10506,新北市石門區,謝,男,129
10506,新北市石門區,謝,女,121
10506,新北市石門區,劉,男,98
10506,新北市石門區,劉,女,138
10506,新北市八里區,陳,男,2509
10506,新北市八里區,陳,女,2358
10506,新北市八里區,張,男,2191
10506,新北市八里區,張,女,1895
10506,新北市八里區,林,男,1516
10506,新北市八里區,林,女,1545
10506,新北市八里區,李,男,1221
10506,新北市八里區,李,女,1148
10506,新北市八里區,黃,男,830
10506,新北市八里區,黃,女,910
10506,新北市八里區,楊,男,632
10506,新北市八里區,楊,女,637
10506,新北市八里區,吳,男,523
10506,新北市八里區,吳,女,626
10506,新北市八里區,鄭,男,556
10506,新北市八里區,鄭,女,522
10506,新北市八里區,王,男,485
10506,新北市八里區,王,女,540
10506,新北市八里區,洪,男,486
10506,新北市八里區,洪,女,402
10506,新北市八里區,蔡,男,436
10506,新北市八里區,蔡,女,446
10506,新北市八里區,謝,男,369
10506,新北市八里區,謝,女,348
10506,新北市八里區,汪,男,381
10506,新北市八里區,汪,女,308
10506,新北市八里區,劉,男,313
10506,新北市八里區,劉,女,364
10506,新北市八里區,許,男,292
10506,新北市八里區,許,女,330
10506,新北市八里區,郭,男,293
10506,新北市八里區,郭,女,305
10506,新北市八里區,周,男,304
10506,新北市八里區,周,女,276
10506,新北市八里區,連,男,293
10506,新北市八里區,連,女,244
10506,新北市八里區,呂,男,240
10506,新北市八里區,呂,女,177
10506,新北市八里區,葉,男,182
10506,新北市八里區,葉,女,228
10506,新北市平溪區,林,男,314
10506,新北市平溪區,林,女,256
10506,新北市平溪區,陳,男,237
10506,新北市平溪區,陳,女,226
10506,新北市平溪區,胡,男,272
10506,新北市平溪區,胡,女,160
10506,新北市平溪區,王,男,147
10506,新北市平溪區,王,女,112
10506,新北市平溪區,李,男,119
10506,新北市平溪區,李,女,137
10506,新北市平溪區,楊,男,139
10506,新北市平溪區,楊,女,107
10506,新北市平溪區,蔡,男,112
10506,新北市平溪區,蔡,女,79
10506,新北市平溪區,黃,男,95
10506,新北市平溪區,黃,女,81
10506,新北市平溪區,周,男,92
10506,新北市平溪區,周,女,71
10506,新北市平溪區,潘,男,91
10506,新北市平溪區,潘,女,53
10506,新北市平溪區,吳,男,85
10506,新北市平溪區,吳,女,56
10506,新北市平溪區,鄭,男,89
10506,新北市平溪區,鄭,女,43
10506,新北市平溪區,蘇,男,76
10506,新北市平溪區,蘇,女,56
10506,新北市平溪區,詹,男,68
10506,新北市平溪區,詹,女,54
10506,新北市平溪區,張,男,66
10506,新北市平溪區,張,女,45
10506,新北市平溪區,劉,男,59
10506,新北市平溪區,劉,女,48
10506,新北市平溪區,高,男,46
10506,新北市平溪區,高,女,39
10506,新北市平溪區,謝,男,36
10506,新北市平溪區,謝,女,33
10506,新北市平溪區,賴,男,43
10506,新北市平溪區,賴,女,25
10506,新北市平溪區,葉,男,36
10506,新北市平溪區,葉,女,28
10506,新北市雙溪區,林,男,415
10506,新北市雙溪區,林,女,374
10506,新北市雙溪區,簡,男,435
10506,新北市雙溪區,簡,女,324
10506,新北市雙溪區,連,男,416
10506,新北市雙溪區,連,女,318
10506,新北市雙溪區,陳,男,342
10506,新北市雙溪區,陳,女,286
10506,新北市雙溪區,吳,男,345
10506,新北市雙溪區,吳,女,247
10506,新北市雙溪區,張,男,282
10506,新北市雙溪區,張,女,225
10506,新北市雙溪區,呂,男,199
10506,新北市雙溪區,呂,女,141
10506,新北市雙溪區,謝,男,180
10506,新北市雙溪區,謝,女,131
10506,新北市雙溪區,黃,男,125
10506,新北市雙溪區,黃,女,143
10506,新北市雙溪區,賴,男,158
10506,新北市雙溪區,賴,女,106
10506,新北市雙溪區,藍,男,136
10506,新北市雙溪區,藍,女,114
10506,新北市雙溪區,李,男,118
10506,新北市雙溪區,李,女,128
10506,新北市雙溪區,游,男,129
10506,新北市雙溪區,游,女,100
10506,新北市雙溪區,王,男,96
10506,新北市雙溪區,王,女,99
10506,新北市雙溪區,莊,男,105
10506,新北市雙溪區,莊,女,69
10506,新北市雙溪區,蔡,男,79
10506,新北市雙溪區,蔡,女,87
10506,新北市雙溪區,楊,男,75
10506,新北市雙溪區,楊,女,68
10506,新北市雙溪區,江,男,73
10506,新北市雙溪區,江,女,66
10506,新北市雙溪區,邱,男,84
10506,新北市雙溪區,邱,女,55
10506,新北市雙溪區,方,男,76
10506,新北市雙溪區,方,女,62
10506,新北市貢寮區,吳,男,1179
10506,新北市貢寮區,吳,女,1061
10506,新北市貢寮區,林,男,947
10506,新北市貢寮區,林,女,796
10506,新北市貢寮區,陳,男,385
10506,新北市貢寮區,陳,女,429
10506,新北市貢寮區,簡,男,427
10506,新北市貢寮區,簡,女,289
10506,新北市貢寮區,張,男,331
10506,新北市貢寮區,張,女,290
10506,新北市貢寮區,楊,男,318
10506,新北市貢寮區,楊,女,272
10506,新北市貢寮區,黃,男,202
10506,新北市貢寮區,黃,女,245
10506,新北市貢寮區,蕭,男,221
10506,新北市貢寮區,蕭,女,146
10506,新北市貢寮區,蔡,男,187
10506,新北市貢寮區,蔡,女,175
10506,新北市貢寮區,李,男,167
10506,新北市貢寮區,李,女,178
10506,新北市貢寮區,王,男,159
10506,新北市貢寮區,王,女,174
10506,新北市貢寮區,魏,男,152
10506,新北市貢寮區,魏,女,115
10506,新北市貢寮區,賴,男,120
10506,新北市貢寮區,賴,女,114
10506,新北市貢寮區,鄭,男,121
10506,新北市貢寮區,鄭,女,110
10506,新北市貢寮區,劉,男,83
10506,新北市貢寮區,劉,女,121
10506,新北市貢寮區,郭,男,103
10506,新北市貢寮區,郭,女,93
10506,新北市貢寮區,江,男,87
10506,新北市貢寮區,江,女,94
10506,新北市貢寮區,游,男,80
10506,新北市貢寮區,游,女,77
10506,新北市貢寮區,周,男,67
10506,新北市貢寮區,周,女,83
10506,新北市貢寮區,謝,男,61
10506,新北市貢寮區,謝,女,65
10506,新北市金山區,許,男,1187
10506,新北市金山區,許,女,1051
10506,新北市金山區,李,男,1160
10506,新北市金山區,李,女,1009
10506,新北市金山區,陳,男,771
10506,新北市金山區,陳,女,833
10506,新北市金山區,蔡,男,630
10506,新北市金山區,蔡,女,588
10506,新北市金山區,黃,男,581
10506,新北市金山區,黃,女,626
10506,新北市金山區,林,男,487
10506,新北市金山區,林,女,593
10506,新北市金山區,張,男,497
10506,新北市金山區,張,女,570
10506,新北市金山區,簡,男,481
10506,新北市金山區,簡,女,427
10506,新北市金山區,郭,男,463
10506,新北市金山區,郭,女,429
10506,新北市金山區,賴,男,403
10506,新北市金山區,賴,女,351
10506,新北市金山區,高,男,350
10506,新北市金山區,高,女,303
10506,新北市金山區,謝,男,319
10506,新北市金山區,謝,女,282
10506,新北市金山區,劉,男,280
10506,新北市金山區,劉,女,289
10506,新北市金山區,王,男,278
10506,新北市金山區,王,女,280
10506,新北市金山區,吳,男,197
10506,新北市金山區,吳,女,226
10506,新北市金山區,徐,男,185
10506,新北市金山區,徐,女,192
10506,新北市金山區,江,男,152
10506,新北市金山區,江,女,155
10506,新北市金山區,何,男,154
10506,新北市金山區,何,女,141
10506,新北市金山區,羅,男,150
10506,新北市金山區,羅,女,139
10506,新北市金山區,鄭,男,123
10506,新北市金山區,鄭,女,146
10506,新北市萬里區,林,男,1250
10506,新北市萬里區,林,女,1161
10506,新北市萬里區,陳,男,924
10506,新北市萬里區,陳,女,953
10506,新北市萬里區,郭,男,763
10506,新北市萬里區,郭,女,590
10506,新北市萬里區,李,男,651
10506,新北市萬里區,李,女,642
10506,新北市萬里區,許,男,614
10506,新北市萬里區,許,女,568
10506,新北市萬里區,黃,男,569
10506,新北市萬里區,黃,女,546
10506,新北市萬里區,張,男,535
10506,新北市萬里區,張,女,509
10506,新北市萬里區,蔡,男,464
10506,新北市萬里區,蔡,女,475
10506,新北市萬里區,吳,男,348
10506,新北市萬里區,吳,女,353
10506,新北市萬里區,楊,男,338
10506,新北市萬里區,楊,女,327
10506,新北市萬里區,簡,男,323
10506,新北市萬里區,簡,女,254
10506,新北市萬里區,何,男,270
10506,新北市萬里區,何,女,262
10506,新北市萬里區,王,男,223
10506,新北市萬里區,王,女,293
10506,新北市萬里區,蕭,男,224
10506,新北市萬里區,蕭,女,192
10506,新北市萬里區,劉,男,185
10506,新北市萬里區,劉,女,226
10506,新北市萬里區,賴,男,201
10506,新北市萬里區,賴,女,199
10506,新北市萬里區,謝,男,156
10506,新北市萬里區,謝,女,161
10506,新北市萬里區,童,男,149
10506,新北市萬里區,童,女,118
10506,新北市萬里區,游,男,141
10506,新北市萬里區,游,女,125
10506,新北市萬里區,江,男,146
10506,新北市萬里區,江,女,117
10506,新北市烏來區,林,男,314
10506,新北市烏來區,林,女,338
10506,新北市烏來區,陳,男,229
10506,新北市烏來區,陳,女,238
10506,新北市烏來區,高,男,214
10506,新北市烏來區,高,女,202
10506,新北市烏來區,張,男,176
10506,新北市烏來區,張,女,172
10506,新北市烏來區,黃,男,149
10506,新北市烏來區,黃,女,179
10506,新北市烏來區,王,男,159
10506,新北市烏來區,王,女,129
10506,新北市烏來區,李,男,139
10506,新北市烏來區,李,女,130
10506,新北市烏來區,楊,男,87
10506,新北市烏來區,楊,女,99
10506,新北市烏來區,周,男,90
10506,新北市烏來區,周,女,83
10506,新北市烏來區,簡,男,78
10506,新北市烏來區,簡,女,90
10506,新北市烏來區,吳,男,93
10506,新北市烏來區,吳,女,74
10506,新北市烏來區,劉,男,72
10506,新北市烏來區,劉,女,63
10506,新北市烏來區,游,男,65
10506,新北市烏來區,游,女,56
10506,新北市烏來區,謝,男,48
10506,新北市烏來區,謝,女,56
10506,新北市烏來區,蔡,男,47
10506,新北市烏來區,蔡,女,54
10506,新北市烏來區,宋,男,52
10506,新北市烏來區,宋,女,37
10506,新北市烏來區,潘,男,41
10506,新北市烏來區,潘,女,41
10506,新北市烏來區,邱,男,34
10506,新北市烏來區,邱,女,47
10506,新北市烏來區,許,男,42
10506,新北市烏來區,許,女,34
10506,新北市烏來區,朱,男,36
10506,新北市烏來區,朱,女,38
10506,臺北市松山區,陳,男,10313
10506,臺北市松山區,陳,女,11636
10506,臺北市松山區,林,男,7545
10506,臺北市松山區,林,女,8387
10506,臺北市松山區,李,男,5799
10506,臺北市松山區,李,女,6482
10506,臺北市松山區,張,男,5453
10506,臺北市松山區,張,女,6148
